,0.19,-0.67,0.77,-0.91,1.26,Q
12769,335910,3108.00,0.00,1.05,-0.05,-0.28,0.37,-0.85,0.91,-0.84,1.26,Q
12770,335941,3108.00,-0.02,1.06,-0.02,-0.28,0.37,-0.85,0.91,-0.42,1.26,Q
12771,335965,3108.00,0.04,1.06,-0.04,-0.28,0.37,-0.85,1.47,-0.70,1.54,Q
12772,335989,3108.00,-0.02,1.07,0.00,-0.28,0.19,-0.67,1.40,-0.70,1.61,Q
12773,336014,3108.00,-0.10,1.05,-0.04,-0.28,0.19,-0.67,0.84,-0.70,1.19,Q
12774,336038,3108.00,-0.03,1.10,-0.03,-0.28,0.19,-0.67,0.70,-0.98,1.47,Q
12775,336063,3108.00,-0.07,1.02,-0.03,-0.28,0.19,-0.67,0.84,0.07,0.84,Q
12776,336088,3108.00,-0.03,1.05,-0.02,-0.28,0.19,-0.67,0.49,-1.40,1.40,Q
12777,336116,3108.00,-0.03,1.06,0.00,-0.28,0.19,-0.67,1.26,-0.91,0.98,Q
12778,336141,3108.00,0.00,1.05,0.00,-0.28,0.19,-0.67,1.19,-1.26,1.40,Q
12779,336165,3108.00,-0.04,1.01,-0.03,-0.28,0.19,-0.67,1.33,-0.35,0.98,Q
12780,336189,3108.00,-0.05,1.05,-0.03,-0.28,0.19,-0.66,1.05,-0.70,1.26,Q
12781,336231,3108.00,0.00,1.05,-0.05,-0.28,0.19,-0.66,1.26,-0.91,1.12,Q
12782,336256,3108.00,-0.05,1.07,-0.08,-0.28,0.37,-0.86,1.05,-0.63,1.33,Q
12783,336280,3108.00,0.00,1.05,-0.02,-0.28,0.37,-0.86,0.77,-1.12,1.47,Q
12784,336310,3108.00,0.03,1.09,-0.04,-0.28,0.37,-0.86,0.91,-0.77,1.40,Q
12785,336334,3109.00,-0.04,1.07,-0.05,-0.28,0.37,-0.85,1.12,-0.21,0.98,A
12786,336359,3108.00,-0.02,1.04,0.08,-0.28,0.37,-0.85,0.84,-0.49,1.33,D
12787,336384,3108.00,-0.02,1.07,-0.05,-0.28,0.37,-0.85,1.26,-0.49,1.19,Q
12788,336408,3108.00,-0.03,1.03,0.00,-0.28,0.37,-0.85,0.91,-1.12,1.33,Q
12789,336432,3108.00,-0.06,1.09,-0.04,-0.28,0.37,-0.85,1.54,-1.05,0.98,Q
12790,336456,3108.00,0.02,1.05,-0.06,-0.28,0.37,-0.85,1.47,-0.91,0.91,Q
12791,336487,3108.00,-0.03,1.07,-0.02,-0.28,0.37,-0.85,0.91,-0.21,1.47,Q
12792,336512,3108.00,-0.03,1.04,-0.04,-0.28,0.37,-0.85,0.63,-0.70,1.26,Q
12793,336536,3108.00,-0.02,1.05,-0.04,-0.27,0.19,-0.66,0.70,-0.42,1.33,Q
12794,336560,3108.00,-0.01,1.12,-0.02,-0.27,0.19,-0.66,1.12,-1.26,1.33,Q
12795,336584,3108.00,-0.02,1.03,-0.13,-0.27,0.19,-0.66,1.19,-0.77,1.47,Q
12796,336609,3108.00,-0.06,1.05,-0.05,-0.27,0.19,-0.66,0.84,-0.70,1.05,Q
12797,336633,3108.00,-0.03,1.05,0.00,-0.27,0.19,-0.66,1.05,-0.49,0.98,Q
12798,336662,3108.00,-0.02,1.05,-0.03,-0.28,0.19,-0.66,1.26,-0.56,1.12,Q
12799,336687,3108.00,0.00,1.03,-0.03,-0.28,0.19,-0.66,0.98,-1.89,1.26,Q
12800,336711,3108.00,-0.04,1.05,0.05,-0.28,0.19,-0.66,1.12,-0.98,0.98,Q
12801,336753,3108.00,-0.02,1.05,-0.03,-0.28,0.19,-0.67,0.98,-0.42,0.98,Q
12802,336778,3108.00,-0.04,1.06,-0.03,-0.28,0.19,-0.67,1.12,-0.14,0.91,Q
12803,336802,3108.00,-0.04,1.05,0.00,-0.28,0.19,-0.67,1.12,-0.35,1.33,Q
12804,336827,3108.00,0.00,1.02,0.00,-0.28,0.19,-0.67,0.49,-0.77,1.26,Q
12805,336857,3108.00,-0.04,1.06,-0.06,-0.28,0.19,-0.67,0.84,-1.19,0.84,Q
12806,336880,3108.00,-0.03,1.06,-0.06,-0.28,0.19,-0.67,1.26,-0.91,1.12,Q
12807,336905,3108.00,0.03,1.16,-0.03,-0.28,0.19,-0.67,1.05,-0.42,1.12,Q
12808,336929,3108.00,-0.01,1.03,-0.02,-0.28,0.19,-0.66,0.63,0.14,1.19,Q
12809,336954,3108.00,-0.03,1.04,0.01,-0.28,0.19,-0.66,1.40,-0.77,1.26,Q
12810,336978,3108.00,-0.03,1.05,-0.04,-0.28,0.19,-0.66,1.05,-0.91,1.33,Q
12811,337003,3108.00,-0.05,1.05,-0.03,-0.28,0.19,-0.66,1.33,-1.54,1.33,Q
12812,337033,3108.00,-0.01,1.05,-0.02,-0.28,0.19,-0.66,0.84,-0.84,1.33,Q
12813,337057,3108.00,-0.02,1.05,0.00,-0.28,0.19,-0.66,1.19,-0.28,0.70,Q
12814,337082,3108.00,-0.06,1.01,-0.03,-0.28,0.37,-0.86,1.05,0.14,1.12,Q
12815,337106,3108.00,-0.02,1.05,-0.03,-0.28,0.37,-0.86,1.47,-0.91,1.40,Q
12816,337131,3108.00,0.05,1.11,0.00,-0.28,0.37,-0.86,1.68,-0.49,1.40,Q
12817,337156,3108.00,0.00,1.05,0.06,-0.28,0.37,-0.86,1.26,-1.47,1.26,Q
1
