091.00,-0.02,1.14,0.00,-0.28,0.37,-0.85,0.91,1.75,0.98,Q
3385,91418,3091.00,0.00,1.09,-0.02,-0.28,0.37,-0.85,1.05,-2.24,1.26,Q
3386,91443,3091.00,0.00,1.08,-0.06,-0.28,0.37,-0.86,0.84,-1.12,1.33,Q
3387,91472,3091.00,-0.03,1.04,-0.05,-0.28,0.37,-0.86,0.98,-0.28,0.91,Q
3388,91496,3091.00,-0.05,1.06,-0.01,-0.28,0.37,-0.86,0.98,-0.07,0.98,Q
3389,91521,3091.00,-0.03,1.05,-0.03,-0.28,0.37,-0.86,1.68,-0.28,0.91,Q
3390,91545,3091.00,0.00,1.08,-0.04,-0.28,0.37,-0.86,1.05,1.68,1.05,Q
3391,91570,3091.00,-0.02,1.07,0.03,-0.28,0.37,-0.86,1.40,-1.33,1.05,Q
3392,91593,3091.00,-0.04,1.08,0.00,-0.28,0.37,-0.86,0.98,-4.20,1.61,Q
3393,91618,3091.00,-0.02,1.06,-0.09,-0.28,0.37,-0.86,1.12,-3.57,1.40,Q
3394,91649,3092.00,-0.02,1.00,-0.11,-0.27,0.37,-0.86,0.70,3.08,1.19,A
3395,91673,3092.00,0.01,1.11,-0.04,-0.27,0.37,-0.86,1.33,1.05,1.33,Q
3396,91697,3091.00,-0.02,1.06,-0.03,-0.27,0.37,-0.86,0.91,-0.84,1.47,D
3397,91721,3091.00,-0.07,1.02,-0.04,-0.28,0.37,-0.86,1.33,0.14,1.05,Q
3398,91746,3091.00,-0.06,1.11,0.02,-0.28,0.37,-0.86,1.33,-1.75,1.33,Q
3399,91770,3091.00,0.00,1.02,-0.03,-0.28,0.37,-0.86,1.96,-1.47,1.40,Q
3400,91794,3091.00,-0.02,1.00,-0.06,-0.27,0.37,-0.86,0.63,-2.80,0.98,Q
3401,91841,3091.00,-0.02,1.13,-0.01,-0.27,0.37,-0.86,0.91,2.38,0.70,Q
3402,91865,3091.00,-0.11,1.05,0.00,-0.27,0.37,-0.85,1.05,-0.63,1.47,Q
3403,91889,3091.00,0.01,1.03,-0.02,-0.27,0.37,-0.85,0.84,-0.28,1.40,Q
3404,91914,3091.00,0.02,1.09,-0.05,-0.27,0.37,-0.86,1.47,-0.91,1.40,Q
3405,91938,3091.00,-0.03,1.06,-0.02,-0.27,0.37,-0.86,1.05,-1.89,1.33,Q
3406,91962,3091.00,0.02,1.05,-0.04,-0.27,0.37,-0.86,1.05,-3.64,1.54,Q
3407,91986,3091.00,-0.05,1.06,-0.02,-0.28,0.37,-0.86,0.70,0.35,0.98,Q
3408,92016,3091.00,-0.03,1.05,0.00,-0.28,0.37,-0.86,1.05,2.10,1.40,Q
3409,92041,3091.00,-0.06,1.02,0.00,-0.28,0.37,-0.86,0.77,-0.14,1.61,Q
3410,92064,3091.00,-0.02,1.05,-0.03,-0.28,0.37,-0.86,1.19,-2.59,1.19,Q
3411,92089,3091.00,-0.08,1.04,-0.04,-0.28,0.37,-0.86,1.33,-1.40,1.12,Q
3412,92113,3091.00,-0.05,0.99,0.00,-0.28,0.37,-0.86,1.26,0.70,1.47,Q
3413,92138,3091.00,0.01,1.11,-0.05,-0.28,0.37,-0.86,1.26,-2.24,1.33,Q
3414,92163,3091.00,0.00,1.07,-0.04,-0.28,0.37,-0.86,1.33,-1.40,1.19,Q
3415,92186,3091.00,-0.04,1.12,-0.02,-0.27,0.37,-0.85,0.98,-0.21,0.77,Q
3416,92216,3091.00,-0.04,1.12,0.00,-0.27,0.37,-0.85,0.84,3.36,1.12,Q
3417,92240,3091.00,0.00,1.06,0.00,-0.27,0.37,-0.85,0.77,-0.56,1.26,Q
3418,92265,3091.00,-0.05,1.05,-0.04,-0.28,0.37,-0.87,1.33,-1.75,1.40,Q
3419,92289,3091.00,-0.03,1.03,-0.02,-0.28,0.37,-0.87,0.98,-2.17,0.91,Q
3420,92313,3091.00,-0.04,1.06,-0.02,-0.28,0.37,-0.87,1.54,-1.05,1.33,Q
3421,92355,3091.00,-0.04,1.06,-0.09,-0.28,0.37,-0.86,1.05,-1.75,1.05,Q
3422,92379,3091.00,0.02,1.05,-0.05,-0.28,0.37,-0.86,0.84,3.43,1.54,Q
3423,92408,3091.00,-0.02,1.05,-0.06,-0.28,0.37,-0.86,1.12,1.75,1.12,Q
3424,92433,3091.00,0.06,1.05,-0.04,-0.28,0.37,-0.86,0.91,-0.84,1.19,Q
3425,92457,3092.00,0.00,1.01,-0.07,-0.27,0.37,-0.86,1.12,-3.57,1.26,A
3426,92482,3092.00,-0.02,1.06,-0.04,-0.27,0.37,-0.86,0.98,-2.45,1.26,Q
3427,92506,3092.00,-0.04,1.06,-0.05,-0.27,0.37,-0.86,1.54,-1.75,1.05,Q
3428,92530,3091.00,-0.02,1.05,0.09,-0.28,0.37,-0.87,0.91,-1.05,1.40,D
3429,92555,3091.00,0.01,1.06,-0.02,-0.28,0.37,-0.87,0.91,2.31,1.33,Q
3430,92584,3092.00,-0.03,1.02,-0.05,-0.28,0.37,-0.87,1.05,3.43,1.12,A
3431,92609,3091.00,0.07,1.08,0.00,-0.28,0.37,-0.85,0.84,0.28,1.26,D
3432,92634,3091.00,-0.03,1.01,-0.05,-0.28,0.37,-0.85,1.33,-3.57,0.77,Q
3433,92658,3092.00,-0.02,1.16,-0.03
