8,1.03,-0.05,0.30,0.49,-1.07,0.35,-1.96,1.12,Q
517,16126,3091.00,-0.08,1.05,0.02,0.30,0.50,-1.07,0.00,-1.68,1.19,Q
518,16150,3091.00,0.00,1.05,-0.08,0.30,0.50,-1.07,0.21,-1.61,1.05,Q
519,16175,3091.00,-0.04,1.12,0.03,0.30,0.49,-1.06,0.42,-1.75,1.12,Q
520,16199,3091.00,-0.09,1.00,-0.03,0.30,0.49,-1.06,0.63,-1.82,1.19,Q
521,16250,3091.00,-0.08,1.06,-0.05,0.30,0.49,-1.07,0.14,-1.40,1.61,Q
522,16274,3091.00,-0.04,1.05,0.00,0.30,0.49,-1.07,0.00,-1.47,1.05,Q
523,16299,3091.00,-0.05,1.05,0.00,0.30,0.49,-1.07,0.56,-1.54,1.05,Q
524,16323,3091.00,-0.05,1.06,0.03,0.30,0.49,-1.07,0.63,-1.68,1.19,Q
525,16347,3091.00,-0.07,1.06,0.00,0.30,0.49,-1.07,0.35,-1.54,1.05,Q
526,16371,3091.00,-0.06,1.05,-0.03,0.30,0.49,-1.07,0.14,-1.61,0.77,Q
527,16396,3091.00,-0.01,1.05,0.01,0.30,0.49,-1.07,0.00,-1.68,1.12,Q
528,16423,3091.00,-0.02,1.07,0.00,0.30,0.49,-1.07,0.42,-1.68,1.47,Q
529,16448,3091.00,-0.06,1.07,-0.02,0.30,0.49,-1.08,0.35,-1.75,0.56,Q
530,16473,3091.00,-0.09,1.05,0.02,0.30,0.49,-1.08,-0.14,-1.68,0.91,Q
531,16496,3091.00,0.02,1.05,0.00,0.30,0.49,-1.08,0.84,-1.54,1.26,Q
532,16521,3091.00,-0.12,1.06,-0.05,0.30,0.49,-1.08,0.63,-1.82,1.47,Q
533,16545,3091.00,-0.05,1.16,0.01,0.30,0.49,-1.08,0.14,-1.61,1.12,Q
534,16570,3091.00,-0.07,1.03,-0.05,0.30,0.49,-1.08,0.28,-1.89,1.26,Q
535,16593,3091.00,-0.09,0.99,0.00,0.30,0.49,-1.08,0.49,-1.68,1.05,Q
536,16622,3091.00,-0.01,1.08,0.06,0.30,0.49,-1.08,0.42,-1.68,1.26,Q
537,16646,3091.00,-0.06,1.08,0.00,0.30,0.49,-1.06,1.19,-1.61,0.98,Q
538,16670,3091.00,-0.04,1.05,-0.08,0.30,0.49,-1.06,0.00,-1.68,1.47,Q
539,16695,3091.00,-0.08,1.11,-0.05,0.30,0.49,-1.06,0.42,-1.89,1.19,Q
540,16718,3091.00,-0.06,1.05,-0.02,0.30,0.49,-1.07,-0.07,-1.82,1.19,Q
541,16759,3091.00,-0.04,1.08,-0.05,0.30,0.49,-1.07,0.42,-1.89,1.47,Q
542,16784,3091.00,-0.05,1.06,0.00,0.30,0.49,-1.08,-0.21,-1.68,1.47,Q
543,16812,3091.00,-0.06,1.06,0.01,0.30,0.49,-1.08,0.14,-1.68,1.19,Q
544,16836,3092.00,-0.06,1.06,-0.02,0.30,0.49,-1.08,0.84,-1.96,0.91,A
545,16861,3092.00,-0.06,1.07,0.00,0.30,0.49,-1.07,-0.07,-1.89,1.47,Q
546,16884,3091.00,-0.04,1.03,-0.01,0.30,0.49,-1.07,0.98,-1.89,0.98,D
547,16909,3091.00,-0.05,1.03,0.00,0.30,0.49,-1.07,0.84,-1.68,1.26,Q
548,16933,3091.00,-0.05,1.05,0.00,0.30,0.49,-1.07,-0.42,-2.10,1.47,Q
549,16957,3091.00,-0.06,1.09,0.00,0.30,0.49,-1.07,0.28,-2.10,1.54,Q
550,16986,3091.00,-0.05,1.08,-0.04,0.30,0.49,-1.07,0.42,-1.89,1.40,Q
551,17010,3091.00,0.00,1.10,0.05,0.30,0.49,-1.07,0.42,-1.47,1.40,Q
552,17035,3091.00,-0.05,1.08,-0.02,0.30,0.49,-1.07,0.56,-1.75,0.91,Q
553,17058,3091.00,-0.05,1.04,-0.05,0.30,0.49,-1.07,-0.35,-1.89,0.98,Q
554,17083,3091.00,0.01,1.05,0.00,0.30,0.49,-1.07,0.07,-1.47,1.47,Q
555,17107,3091.00,-0.05,1.04,0.01,0.30,0.49,-1.07,0.49,-1.89,1.47,Q
556,17131,3091.00,-0.07,1.00,-0.03,0.30,0.49,-1.07,0.70,-1.61,1.05,Q
557,17156,3091.00,-0.05,1.12,0.02,0.30,0.49,-1.07,-0.91,-1.68,0.98,Q
558,17184,3091.00,-0.05,1.02,-0.03,0.30,0.49,-1.07,0.77,-1.82,1.47,Q
559,17209,3090.00,-0.05,1.07,-0.02,0.30,0.49,-1.07,-0.07,-1.61,1.05,D
560,17232,3090.00,-0.06,1.07,-0.02,0.30,0.49,-1.07,17.85,-1.61,1.61,Q
561,17282,3090.00,0.00,1.07,0.00,0.30,0.49,-1.07,0.49,-1.68,0.98,Q
562,17306,3090.00,-0.05,1.05,0.00,0.30,0.49,-1.07,0.14,-1.82,1.33,Q
563,17330,3090.00,0.00,1.06,0.00,0.30,0.49,-1.07,1.33,-1.54,0.84,Q
564,17354,3090.00,-0.05,1.10,-0.03,0.30,0.49,-1.07,0.21,-1.61,1.26,Q
565,17383,3090.00,-0.05,1.12,-0.03,0.30,0.49,-1.07,0.84,-1.68,1.19,Q
566,17406,3091.00,-0.04,1.05,-0.02,0.30,0.49,-1.07,0.00,-1.75,1.26,A
567,17431,3091.00,-0.06,1.07,0.00,0.30,0.49,-1.07,-0.21,-1.54,0.98,Q
568,17456,3091.00,-0.06,1.06,-0.06,0.30,0.49,-1.06,0.77,-1.82,1.54,Q
569,17480,3091.00,0.00,1.09,-0.03,0.30,0.49,-1.06,0.28,-1.82,1.05,Q
570,17504,3091.00,-0.05,1.00,0.00,0.30,0.49,-1.06,-0.07,-1.75,1.12,Q
571,17528,3091.00,-0.04,1.16,0.01,0.30,0.49,-1.06,0.91,-1.54,1.40,Q
572,17553,3091.00,-0.05,1.08,0.00,0.30,0.49,-1.06,0.28,-1.61,1.19,Q
573,17581,3091.00,-0.03,1.07,0.00,0.30,0.49,-1.06,0.00,-1.47,1.12,Q
574,17605,3090.00,-0.08,1.03,-0.05,0.30,
