AcelX,AcelY,AcelZ,GyroX,GyroY,GyroZ,Latitud,Longitud,Altitud,Hora
-17.76,5.86,1102.36,1.7,-1.4,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.69,8.06,1110.78,1.7,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:56
-14.71,8.91,1109.31,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-14.59,5.25,1111.27,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-13.00,4.64,1106.99,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-13.00,5.98,1111.02,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-13.73,6.71,1106.02,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-15.81,4.15,1104.55,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-18.13,3.78,1107.24,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-19.96,5.25,1107.73,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-21.06,6.35,1110.78,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-21.79,5.98,1113.71,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-20.69,4.76,1108.58,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-22.89,5.98,1107.97,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-21.42,8.42,1106.87,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-18.25,8.54,1110.17,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.93,8.06,1110.17,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-14.83,6.96,1108.83,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-12.76,5.13,1110.41,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-16.05,3.05,1106.75,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-17.15,4.15,1107.36,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-18.98,3.17,1112.85,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-22.16,6.35,1100.77,1.8,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:56
-22.77,7.08,1111.27,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-18.98,6.71,1112.12,1.6,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-18.74,7.69,1109.31,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-15.20,5.00,1110.41,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-12.76,7.57,1109.56,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-13.49,7.32,1103.94,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-12.88,8.91,1108.46,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-10.68,8.54,1107.97,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-12.27,7.08,1111.63,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-16.54,6.96,1110.05,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-19.35,4.15,1102.60,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-20.69,5.00,1105.04,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-23.74,0.37,1109.44,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-22.40,3.05,1111.39,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-24.84,3.30,1114.20,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-23.13,1.34,1107.36,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-13.49,5.00,1108.83,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-10.31,11.11,1108.58,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-10.19,8.54,1110.66,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-10.68,7.69,1108.46,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-11.41,8.79,1112.00,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-14.34,9.40,1110.41,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.08,9.40,1109.07,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-18.13,7.93,1112.37,1.8,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:56
-19.84,9.52,1114.81,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-24.11,4.76,1109.92,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-22.16,6.23,1106.87,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-23.13,4.64,1108.46,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-22.89,3.78,1111.15,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-22.40,4.27,1111.02,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-18.49,5.37,1112.73,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-16.78,6.96,1113.71,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-14.22,5.25,1111.63,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-12.02,7.32,1112.61,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-13.00,10.62,1111.02,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-12.27,8.79,1113.46,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-17.27,6.10,1111.88,1.8,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:56
-21.91,5.86,1111.63,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-19.10,4.88,1106.63,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-20.20,7.32,1112.98,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-19.71,5.74,1108.83,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-20.08,4.76,1115.54,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-18.25,2.32,1110.78,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-13.61,6.35,1110.17,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-15.81,7.45,1111.15,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-13.73,6.59,1109.56,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-14.34,6.10,1109.31,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-13.73,7.57,1110.41,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.56,10.13,1109.07,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-12.76,8.42,1109.92,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.81,7.57,1108.95,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-16.54,6.84,1114.69,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-20.08,6.59,1108.95,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-21.06,8.18,1107.24,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-22.16,6.71,1106.26,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-19.84,5.49,1106.02,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-13.24,6.23,1104.92,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-13.24,4.39,1109.07,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-14.10,7.20,1107.36,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-16.05,7.32,1109.07,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-13.73,7.57,1104.68,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-13.73,5.37,1102.72,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-15.93,8.06,1105.41,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-18.62,5.49,1107.36,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-19.10,5.37,1108.58,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:56
-17.15,7.45,1109.92,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-16.91,6.10,1108.83,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-19.47,4.88,1107.36,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-16.42,5.62,1105.04,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.81,3.91,1109.80,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.44,6.84,1106.87,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-15.20,8.30,1110.29,1.6,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-14.34,9.40,1111.51,1.7,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:56
-15.44,8.54,1113.71,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.20,8.06,1108.22,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-14.95,5.13,1109.68,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.93,7.57,1108.46,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-18.37,5.49,1107.36,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.20,6.59,1109.31,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-13.98,5.62,1107.97,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-16.17,4.27,1107.36,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-17.64,3.78,1109.92,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.69,4.88,1111.27,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:56
-15.44,7.69,1109.92,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-15.69,4.15,1107.12,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:56
-17.15,5.86,1107.60,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.91,6.59,1113.22,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.44,3.91,1110.90,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-16.05,5.62,1108.22,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-18.25,4.76,1112.00,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-18.49,3.30,1113.10,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.64,7.45,1113.46,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-18.01,5.98,1107.48,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-14.71,8.42,1108.95,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-14.22,5.00,1107.85,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-15.20,7.45,1110.41,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-15.20,7.08,1111.63,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.56,5.37,1109.68,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.42,7.32,1109.68,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.27,6.10,1113.34,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.27,2.81,1112.12,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.54,4.03,1110.05,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.20,2.93,1108.83,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-18.62,4.88,1110.05,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.76,7.93,1107.12,1.7,-1.2,-0.2,latitud,longitude,altitude,7/7/15:39:57
-16.91,5.86,1107.60,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.40,8.42,1111.27,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.40,9.89,1111.27,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.66,6.47,1111.63,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.52,7.08,1110.17,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.91,5.37,1110.17,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.03,6.10,1113.34,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-14.10,3.05,1109.56,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-14.95,5.00,1111.39,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.17,2.56,1111.27,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-18.62,4.27,1109.07,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-18.37,5.98,1112.12,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-18.62,5.86,1106.38,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.64,5.86,1105.04,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.88,4.64,1105.04,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.42,3.78,1108.22,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-18.49,5.13,1111.39,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.64,6.23,1110.17,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-19.23,5.74,1108.83,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.05,8.30,1112.61,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.15,8.06,1113.95,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.64,7.45,1112.85,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-15.69,7.81,1107.60,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-18.01,5.98,1115.30,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-14.95,6.47,1109.07,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.27,5.86,1110.05,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-16.42,5.98,1107.60,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-18.01,4.88,1111.76,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-18.01,5.25,1107.24,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-20.45,7.57,1109.07,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-18.74,2.81,1104.19,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-16.91,4.39,1109.44,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.54,5.00,1111.76,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-16.17,4.76,1110.90,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-19.59,5.13,1109.80,1.7,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.76,3.54,1107.48,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.52,6.71,1108.09,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-18.13,5.37,1108.58,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-17.40,6.35,1108.70,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-17.52,6.10,1107.60,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.81,7.32,1105.65,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.40,3.91,1108.70,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.20,4.27,1107.97,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.30,3.30,1110.53,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.30,6.59,1106.99,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-17.03,3.91,1110.90,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-18.01,5.25,1109.07,1.7,-1.2,-0.2,latitud,longitude,altitude,7/7/15:39:57
-17.40,5.98,1107.36,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.93,2.08,1105.65,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-18.25,7.69,1108.58,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-13.73,4.15,1106.51,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-19.71,5.49,1108.58,1.7,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.30,4.88,1112.12,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.15,7.32,1109.92,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-16.54,8.42,1109.31,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.42,6.84,1106.87,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-15.08,6.35,1109.44,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-16.78,4.27,1106.63,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.27,3.66,1110.53,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.64,6.71,1109.68,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-15.32,7.69,1107.48,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.78,3.66,1110.41,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-17.64,3.54,1113.10,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.03,5.49,1110.17,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.44,5.37,1108.58,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.30,5.62,1107.12,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-15.56,5.86,1106.75,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.05,7.69,1108.95,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-19.10,4.15,1113.22,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.93,7.45,1110.78,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-14.10,5.00,1108.70,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.93,6.96,1111.02,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.40,4.15,1107.36,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-18.62,7.93,1109.44,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-15.44,5.49,1103.94,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.03,3.54,1109.44,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.81,4.03,1110.17,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.54,3.66,1111.76,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-18.25,6.96,1115.17,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-16.66,4.88,1109.56,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-16.91,7.45,1106.75,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-16.42,4.03,1112.24,1.7,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:57
-15.69,7.20,1110.66,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.52,5.62,1113.22,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.27,5.00,1107.97,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-16.30,5.86,1106.75,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-14.95,6.23,1109.19,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:57
-15.93,4.88,1107.73,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.20,6.59,1108.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:57
-15.81,7.45,1107.85,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:57
-17.64,7.08,1113.59,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:57
-17.88,4.27,1112.98,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.69,5.00,1107.85,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.64,5.13,1112.12,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.93,4.76,1108.95,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.81,10.86,1115.05,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-13.61,8.42,1113.10,1.8,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:58
-16.66,7.32,1111.02,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.03,7.81,1110.78,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.52,8.67,1107.60,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-17.52,7.45,1109.07,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.03,5.13,1108.95,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.62,7.57,1104.92,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.30,5.49,1108.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-14.34,6.59,1111.51,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-17.88,6.59,1105.90,1.6,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-14.10,6.10,1111.27,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-14.95,4.64,1109.68,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.69,3.05,1104.80,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.17,5.86,1115.05,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-17.76,5.74,1116.52,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-20.20,7.08,1109.19,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.01,6.71,1107.85,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-15.93,6.96,1105.90,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.91,6.71,1111.39,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.03,5.98,1109.56,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.78,6.59,1109.19,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.62,4.39,1111.02,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.62,6.59,1108.70,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.17,6.23,1107.73,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.49,5.98,1107.48,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-18.49,5.13,1108.46,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.42,3.54,1110.66,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.08,5.98,1109.44,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.05,4.64,1111.39,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.44,7.32,1108.70,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.30,4.88,1111.15,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.44,4.52,1115.17,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.56,6.71,1113.59,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.13,6.47,1111.27,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.13,8.67,1107.85,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-14.10,0.85,1106.75,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.54,2.08,1109.68,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.52,5.25,1111.88,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-19.35,3.91,1105.90,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.13,7.20,1110.29,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-19.71,5.86,1104.92,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-19.10,10.01,1109.44,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.64,8.91,1106.87,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.05,5.98,1109.68,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-17.64,5.49,1109.92,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.27,4.27,1110.90,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.88,7.93,1107.85,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.81,4.15,1107.12,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.05,2.56,1112.98,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.76,5.74,1110.66,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-14.22,4.52,1109.31,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.13,6.71,1108.58,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-18.13,5.49,1111.88,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.64,5.37,1114.81,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
